Sample Name,Comments,DIC flag,TA flag,Analysis Type,Date (analysis),Time (analysis),Station,Cast,Niskin,Replicate (diff bottle),Repeat(same bottle),No. Of Repeats,Depth (m),CTD Temp (C),Salinity,Phosphate (uMol/Kg),Silicate (uMol/Kg),Nitrate (uMol/Kg),DIC pipette volume (ml),DIC set end point (cpm),DIC pipette temp sample (C),DIC background (cpm),DIC total time (s),DIC total counts,DIC cell Number (sequential),Sample Bottle temp (C),TA pipette vol (ml),TA cell temp (C),TA Acid Batch,TA Acid conc (Mol),TA Acid density (Kg/l),salinity_availability,ctd_temp_availability,Pressure_CTD,sampling_date,Longitude,Latitude,crm_batch,DIC_certified_umolkg,TA_certified_umolkg,sample_temp_flag,sample_temperature_alternative,analysis_datetime,netdiccounts,diccounts_volcorr,dic_sw_density,dicpipmass,dic_crm_pip_umol,dic_crm_counts_per_umol,dic_crm_counts_per_umol_mean_allcells,dic_crm_counts_per_umol_std_allcells,dic_sample_pip_umol_allcells,dic_sample_umol_per_l_allcells,dic_sample_umol_per_kg_allcells,dic_crm_counts_per_umol_mean_percell,dic_crm_counts_per_umol_std_percell,dic_sample_pip_umol,dic_sample_umol_per_l,dic_sample_umol_per_kg,dic_driftcorr_flag,dic_crm_counts_per_umol_driftcorr,dic_sample_pip_umol_driftcorr,dic_sample_umol_per_l_driftcorr,dic_sample_umol_per_kg_driftcorr
1111_009_12_250_1_1, ,,,3,2024-01-28 00:00:00,233333,1111,9,12,1,1,1,250,-1.617,34.4522,0.0,0.0,,21.8442,50,0.0,38,278.0,242866.0,4,24.81,96.7556,24.5,,,,1.0,1.0,252.844,2024-01-28 00:00:00,-55.07088,-64.55966,,,,,,2024-01-28 23:33:33,242689.93333333332,242738.47131999998,1022.9865805723116,22.346323463337686,,,4843.449614233142,7.0707489583139544,50.106835553766395,2293.8279064358685,2242.2854316941116,4850.398794784467,10.5160592162278,50.0350473437963,2290.541532479848,2239.0729027925277,0,4857.500698076794,49.961893660544476,2287.1926488745053,2235.7992688378486
8888_0208_0542_0_3_1, ,,,3,2024-01-29 00:00:00,3154,8888,208,542,3,1,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,40,310.0,223497.0,4,24.61,96.7556,24.24,,,,,,,,,,208.0,2059.66,2215.76,,,2024-01-29 00:31:54,223290.33333333334,223334.9914,1022.0550517257569,22.325974960907782,45.98391758798332,4855.835366921508,4843.449614233142,7.0707489583139544,46.10150845322392,2110.4690697404308,2064.9269979898527,4850.398794784467,10.5160592162278,46.03545868711513,2107.445394526471,2061.9685710354,0,4858.904954454629,45.954867491001544,2103.7560309373443,2058.358820677142
8888_0208_0542_0_3_2, ,,,3,2024-01-29 00:00:00,10006,8888,208,542,3,2,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,0,297.0,223576.0,4,24.96,96.7556,24.31,,,,,,,,,,208.0,2059.66,2215.76,,,2024-01-29 01:00:06,223576.0,223620.7152,1021.9501234914932,22.323682887572875,45.97919669621835,4862.546892177184,4843.449614233142,7.0707489583139544,46.160488454962184,2113.169100033976,2067.7810506195083,4850.398794784467,10.5160592162278,46.094354188032256,2110.1415564787108,2064.8185346554988,0,4859.58361820539,46.00723386308662,2106.153297584101,2060.9159382342723
8888_208_0406_0_1_1, ,,,3,2024-01-31 00:00:00,142304,8888,208,406,1,1,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,13,267.0,222753.0,7,24.37,96.7556,24.5,,,,,,,,,,208.0,2059.66,2215.76,,,2024-01-31 14:23:04,222695.15,222739.68902999998,1022.1264438787398,22.32753446537597,45.98712963695627,4842.553813600866,4843.449614233142,7.0707489583139544,45.97862427340623,2104.8435865541533,2059.2790639157574,4841.745390408113,1.2675048479942777,45.994808079164386,2105.5844608254997,2060.0039001390874,0,,,,
8888_208_0406_0_1_2, ,,,3,2024-01-31 00:00:00,145012,8888,208,406,1,2,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,17,273.0,222662.0,7,24.69,96.7556,24.67,,,,,,,,,,208.0,2059.66,2215.76,,,2024-01-31 14:50:12,222584.65,222629.16692999998,1022.0311532087745,22.325452916923112,45.98284235486986,4840.602246425225,4843.449614233142,7.0707489583139544,45.95580995534762,2103.7991757696605,2058.449166803342,4841.745390408113,1.2675048479942777,45.97198573079825,2104.5396824236295,2059.173710914981,0,,,,
0000_019_2_313_1_1, ,,,3,2024-01-31 00:00:00,151932,0,19,2,1,1,1,313,-1.7573,34.5646,0.0,0.0,,21.8442,50,0.0,59,431.0,242811.0,7,24.48,96.7556,24.77,,,,1.0,1.0,316.166,2024-01-31 00:00:00,-59.88112,-66.13624,,,,,,2024-01-31 15:19:32,242387.18333333332,242435.66077,1023.1707225742797,22.350345898057082,,,4843.449614233142,7.0707489583139544,50.044328451574124,2290.966409919984,2239.085188203932,4841.745390408113,1.2675048479942777,50.06194332595882,2291.772796713032,2239.8733135629327,0,,,,
0000_019_2_313_2_1, ,,,3,2024-01-31 00:00:00,155633,0,19,2,2,1,1,313,-1.7573,34.5646,0.0,0.0,,21.8442,50,0.0,29,235.0,242334.0,7,24.68,96.7556,24.92,,,,1.0,1.0,316.166,2024-01-31 00:00:00,-59.88112,-66.13624,,,,,,2024-01-31 15:56:33,242220.41666666666,242268.86075,1023.1107095245085,22.34903496099527,,,4843.449614233142,7.0707489583139544,50.00989706899576,2289.3901845339155,2237.6759066454415,4841.745390408113,1.2675048479942777,50.027499824035516,2290.196016518596,2238.4635359578697,0,,,,
0000_019_4_261_2_1, ,,,3,2024-01-31 00:00:00,163841,0,19,4,2,1,1,261,-1.6562,34.5381,0.0,0.0,,21.8442,50,0.0,47,302.0,241897.0,7,24.44,96.7556,24.68,,,,1.0,1.0,264.86,2024-01-31 00:00:00,-59.88104,-66.1363,,,,,,2024-01-31 16:38:41,241660.43333333332,241708.76541999998,1023.1626452544988,22.350169455468325,,,4843.449614233142,7.0707489583139544,49.89428043665014,2284.097400529666,2232.389357765818,4841.745390408113,1.2675048479942777,49.91184249632004,2284.9013695315025,2233.175126290075,0,,,,
0000_019_4_261_1_1, ,,,3,2024-01-31 00:00:00,170842,0,19,4,1,1,1,261,-1.6562,34.5381,0.0,0.0,,21.8442,50,0.0,0,267.0,241926.0,7,24.63,96.7556,24.41,,,,1.0,1.0,264.86,2024-01-31 00:00:00,-59.88104,-66.1363,,,,,,2024-01-31 17:08:42,241926.0,241974.3852,1023.10570656856,22.34892567542494,,,4843.449614233142,7.0707489583139544,49.94911050361033,2286.6074520289285,2234.9669612322696,4841.745390408113,1.2675048479942777,49.966691862664824,2287.412304532316,2235.7536370353855,0,,,,
0000_019_4_261_3_1, ,,,3,2024-01-31 00:00:00,173559,0,19,4,3,1,1,261,-1.6562,34.5381,0.0,0.0,,21.8442,50,0.0,0,261.0,242183.0,7,25.06,96.7556,24.35,,,,1.0,1.0,264.86,2024-01-31 00:00:00,-59.88104,-66.1363,,,,,,2024-01-31 17:35:59,242183.0,242231.4366,1022.9758022274212,22.34608801901624,,,4843.449614233142,7.0707489583139544,50.00217185873308,2289.0365341249885,2237.6252978231296,4841.745390408113,1.2675048479942777,50.019771894611395,2289.8422416298786,2238.41290932199,0,,,,
0000_019_5_122_1_1, ,,,3,2024-01-31 00:00:00,180432,0,19,5,1,1,1,122,-1.741,34.4404,0.0,0.0,,21.8442,50,0.0,35,319.0,241297.0,7,24.97,96.7556,24.7,,,,1.0,1.0,122.857,2024-01-31 00:00:00,-59.88104,-66.1363,,,,,,2024-01-31 18:04:32,241110.91666666666,241159.13885,1022.9292900285859,22.34507199724244,,,4843.449614233142,7.0707489583139544,49.78082479853391,2278.903544123104,2227.82118601709,4841.745390408113,1.2675048479942777,49.79834692347242,2279.705684963167,2228.605346611456,0,,,,
0000_019_6_152_1_1, ,,,3,2024-01-31 00:00:00,183941,0,19,6,1,1,1,152,-1.7464,34.4655,0.0,0.0,,21.8442,50,0.0,42,269.0,241668.0,7,24.89,96.7556,24.82,,,,1.0,1.0,153.225,2024-01-31 00:00:00,-59.88104,-66.1363,,,,,,2024-01-31 18:39:41,241479.7,241527.99594,1022.9724686743626,22.346015200216513,,,4843.449614233142,7.0707489583139544,49.85696543438353,2282.389166661335,2231.1344992685977,4841.745390408113,1.2675048479942777,49.87451435971638,2283.192534389741,2231.9198261009483,0,,,,
0000_019_7_202_1_1, ,,,3,2024-01-31 00:00:00,190807,0,19,7,1,1,1,202,-1.7102,34.4974,0.0,0.0,,21.8442,50,0.0,34,545.0,242027.0,7,24.84,96.7556,24.86,,,,1.0,1.0,204.904,2024-01-31 00:00:00,-59.88104,-66.1363,,,,,,2024-01-31 19:08:07,241718.16666666666,241766.5103,1023.0116854863691,22.346871860101345,,,4843.449614233142,7.0707489583139544,49.90620031564789,2284.6430775971603,2233.2521808008237,4841.745390408113,1.2675048479942777,49.9237665709415,2285.4472386693724,2234.0382530262154,0,,,,
0000_019_7_202_2_1, ,,,3,2024-01-31 00:00:00,194628,0,19,7,2,1,1,202,-1.7102,34.4974,0.0,0.0,,21.8442,50,0.0,19,265.0,241458.0,7,24.7,96.7556,24.89,,,,1.0,1.0,204.904,2024-01-31 00:00:00,-59.88104,-66.1363,,,,,,2024-01-31 19:46:28,241374.08333333334,241422.35815000001,1023.0538904966022,22.34779379478588,,,4843.449614233142,7.0707489583139544,49.83515935089372,2281.3909115872275,2229.981169887164,4841.745390408113,1.2675048479942777,49.852700600802926,2282.1939279443936,2230.766090764378,0,,,,
0000_019_7_202_3_1, ,,,3,2024-01-31 00:00:00,202004,0,19,7,3,1,1,202,-1.7102,34.4974,0.0,0.0,,21.8442,50,0.0,0,381.0,241648.0,7,24.88,96.7556,24.94,,,,1.0,1.0,204.904,2024-01-31 00:00:00,-59.88104,-66.1363,,,,,,2024-01-31 20:20:04,241648.0,241696.3296,1022.9995987754666,22.346607835571046,,,4843.449614233142,7.0707489583139544,49.89171339573435,2283.9798846254084,2232.6302838821625,4841.745390408113,1.2675048479942777,49.909274551843254,2284.7838122633584,2233.416137208901,0,,,,
0000_019_10_181_1_1, ,,,3,2024-01-31 00:00:00,204852,0,19,10,1,1,1,181,-1.7672,34.4808,0.0,0.0,,21.8442,50,0.0,28,252.0,241715.0,7,24.99,96.7556,24.85,,,,1.0,1.0,182.608,2024-01-31 00:00:00,-59.88104,-66.1363,,,,,,2024-01-31 20:48:52,241597.4,241645.71948,1022.9537536160174,22.345606384739007,,,4843.449614233142,7.0707489583139544,49.881266296243254,2283.5016295512423,2232.262818802259,4841.745390408113,1.2675048479942777,49.898823775125365,2284.305388850375,2233.048542786644,0,,,,
0000_019_12_80_1_1, ,,,3,2024-01-31 00:00:00,211612,0,19,12,1,1,1,80,-1.7662,34.4084,0.0,0.0,,21.8442,50,0.0,0,246.0,241067.0,7,24.84,96.7556,24.81,,,,1.0,1.0,80.343,2024-01-31 00:00:00,-59.88106,-66.1363,,,,,,2024-01-31 21:16:12,241067.0,241115.2134,1022.9444244437244,22.34540259643361,,,4843.449614233142,7.0707489583139544,49.77175756956189,2278.4884577856774,2227.382449466613,4841.745390408113,1.2675048479942777,49.789276502967944,2279.290452521399,2228.166455632107,0,,,,
0000_019_14_47_1_1, ,,,3,2024-01-31 00:00:00,221137,0,19,14,1,1,1,47,-1.7378,34.3233,0.0,0.0,,21.8442,50,0.0,32,257.0,240773.0,7,24.46,96.7556,24.89,,,,1.0,1.0,47.988,2024-01-31 00:00:00,-59.88124,-66.13628,,,,,,2024-01-31 22:11:37,240635.93333333332,240684.06051999997,1022.9942259707847,22.346490470951014,,,4843.449614233142,7.0707489583139544,49.68275764161799,2274.414153030003,2223.291290692932,4841.745390408113,1.2675048479942777,49.70024524834628,2275.21471366982,2224.0738568301526,0,,,,
0000_019_15_23_1_1, ,,,3,2024-01-31 00:00:00,224522,0,19,15,1,1,1,23,-1.4021,34.012,0.0,0.0,,21.8442,50,0.0,40,294.0,233783.0,7,24.78,96.7556,25.03,,,,1.0,1.0,22.795,2024-01-31 00:00:00,-59.8816,-66.13622,,,,,,2024-01-31 22:45:22,233587.0,233633.7174,1022.6629578193199,22.339254183196786,,,4843.449614233142,7.0707489583139544,48.22740373174783,2207.7898816046286,2158.8636458608216,4841.745390408113,1.2675048479942777,48.24437907510681,2208.566991471732,2159.623534405881,0,,,,
0000_019_18_17_1_1, ,,,3,2024-01-31 00:00:00,231621,0,19,18,1,1,1,17,-1.2872,33.7846,0.0,0.0,,21.8442,50,0.0,38,244.0,229173.0,7,24.74,96.7556,25.1,,,,1.0,1.0,16.609,2024-01-31 00:00:00,-59.88176,-66.13624,,,,,,2024-01-31 23:16:21,229018.46666666667,229064.27036,1022.5031558855761,22.335763437795702,,,4843.449614233142,7.0707489583139544,47.28416416135815,2164.609560494692,2116.9710313705123,4841.745390408113,1.2675048479942777,47.30080749813294,2165.3714715179744,2117.716174325717,0,,,,
0000_019_19_11_1_1, ,,,3,2024-01-31 00:00:00,234507,0,19,19,1,1,1,11,-0.799,32.9577,0.0,0.0,,21.8442,50,0.0,39,426.0,217250.0,7,24.78,96.7556,25.03,,,,1.0,1.0,11.52,2024-01-31 00:00:00,-59.88184,-66.13626,,,,,,2024-01-31 23:45:07,216973.1,217016.49462,1021.8665292413834,22.321856838054625,,,4843.449614233142,7.0707489583139544,44.797224557141,2050.760593527847,2006.8771555227447,4841.745390408113,1.2675048479942777,44.81299252741401,2051.4824313737286,2007.5835470379038,0,,,,
0000_019_21_6_1_1, ,,,3,2024-02-01 00:00:00,2407,0,19,21,1,1,1,6,-0.9344,32.885,0.0,0.0,,21.8442,50,0.0,29,242.0,214610.0,7,24.19,96.7556,,,,,1.0,1.0,6.573,2024-01-31 00:00:00,-59.88196,-66.13628,,,,,,2024-02-01 00:24:07,214493.03333333333,214535.93193999998,1021.9869094794649,22.324486448051328,,,4843.449614233142,7.0707489583139544,44.28517903913279,2027.3197937728455,1983.7042676069434,4841.745390408113,1.2675048479942777,44.30076677684483,2028.0333807987856,1984.402502603225,0,,,,
0000_019_22_4_1_1, ,,,3,2024-02-01 00:00:00,10104,0,19,22,1,1,1,4,-0.9505,32.8584,0.0,0.0,,21.8442,50,0.0,0,281.0,214519.0,7,24.19,96.7556,24.91,,,,1.0,1.0,3.539,2024-01-31 00:00:00,-59.88206,-66.1363,,,,,,2024-02-01 01:01:04,214519.0,214561.9038,1021.9668015273818,22.324047205924433,,,4843.449614233142,7.0707489583139544,44.29054023182289,2027.5652224308,1983.9834517134018,4841.745390408113,1.2675048479942777,44.30612985659663,2028.2788958440512,1984.6817849784204,0,,,,
0000_019_24_2_1_1, ,,,3,2024-02-01 00:00:00,12853,0,19,24,1,1,1,2,-0.9328,32.859,0.0,0.0,,21.8442,50,0.0,27,253.0,214457.0,7,24.14,96.7556,24.89,,,,1.0,1.0,2.331,2024-01-31 00:00:00,-59.88224,-66.13634,,,,,,2024-02-01 01:28:53,214343.15,214386.01862999998,1021.9819807472823,22.324378783839784,,,4843.449614233142,7.0707489583139544,44.25423346412508,2025.9031442728542,1982.327655905925,4841.745390408113,1.2675048479942777,44.26981030944564,2026.6162326588128,1983.0254063549469,0,,,,
8888_208_0329_0_1_1, ,,,3,2024-02-01 00:00:00,15910,8888,208,329,1,1,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,28,270.0,222761.0,7,24.0,96.7556,24.79,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-01 01:59:10,222635.0,222679.527,1022.2356120633709,22.329919157034688,45.992041290978065,4840.728825047231,4843.449614233142,7.0707489583139544,45.966205438734505,2104.275067923499,2058.5029939194196,4841.745390408113,1.2675048479942777,45.98238487324382,2105.015742084572,2059.227556977419,0,,,,
8888_208_0329_0_1_2, ,,,3,2024-02-01 00:00:00,22550,8888,208,329,1,2,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,49,233.0,222922.0,7,24.19,96.7556,24.89,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-01 02:25:50,222731.71666666667,222776.26301,1022.179688586814,22.328697553428082,45.98952520289368,4843.096676559128,4843.449614233142,7.0707489583139544,45.98617398891462,2105.189203033969,2059.5099144891437,4841.745390408113,1.2675048479942777,46.00236045206262,2105.93019895728,2060.234831968511,0,,,,
8888_0208_0271_0_1_1, ,,,3,2024-02-01 00:00:00,75913,8888,208,271,1,1,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,31,554.0,222827.0,8,24.21,96.7556,24.79,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-01 07:59:13,222540.76666666666,222585.27482,1022.1737852068981,22.328568598816524,45.98925960023844,4838.972590580973,4843.449614233142,7.0707489583139544,45.94674960852283,2103.384404488277,2057.75616135815,4842.11910506744,5.432968078389301,45.95937477741312,2103.962368839926,2058.321588059572,0,,,,
8888_0208_0271_0_1_2, ,,,3,2024-02-01 00:00:00,82629,8888,208,271,1,2,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,31,360.0,222604.0,8,24.39,96.7556,24.84,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-01 08:26:29,222418.0,222462.4836,1022.1205119409611,22.327404886940744,45.986862749436376,4836.555196466974,4843.449614233142,7.0707489583139544,45.921402660284556,2102.224053079745,2056.7281729702454,4842.11910506744,5.432968078389301,45.93402086438397,2102.801698592027,2057.293317202784,0,,,,
0000_028_2_333_1_1, ,,,3,2024-02-01 00:00:00,100917,0,28,2,1,1,1,333,-2.0206,34.5404,0.0,0.0,,21.8442,50,0.0,23,459.0,241741.0,8,23.94,96.7556,24.6,,,,1.0,1.0,336.382,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 10:09:17,241565.05,241613.36300999997,1023.3128676049557,22.353450942536174,,,4843.449614233142,7.0707489583139544,49.87458717235912,2283.1958676609406,2231.1806485974494,4842.11910506744,5.432968078389301,49.888291625704554,2283.823240297404,2231.793728581415,0,,,,
0000_028_2_333_2_1, ,,,3,2024-02-01 00:00:00,104042,0,28,2,2,1,1,333,-2.0206,34.5404,0.0,0.0,,21.8442,50,0.0,56,538.0,242136.0,8,24.5,96.7556,24.94,,,,1.0,1.0,336.382,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 10:40:42,241633.86666666667,241682.19344,1023.1464345428121,22.349815345440096,,,4843.449614233142,7.0707489583139544,49.88879536530996,2283.8463008629274,2232.179308608403,4842.11910506744,5.432968078389301,49.90250372275823,2284.4738522243083,2232.7926630024513,0,,,,
0000_028_2_333_3_1, ,,,3,2024-02-01 00:00:00,111305,0,28,2,3,1,1,333,-2.0206,34.5404,0.0,0.0,,21.8442,50,0.0,44,398.0,242077.0,8,24.34,96.7556,24.89,,,,1.0,1.0,336.382,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 11:13:05,241785.13333333333,241833.49036,1023.1942389267042,22.35085959396271,,,4843.449614233142,7.0707489583139544,49.920026549427604,2285.2760251887275,2233.4723342323587,4842.11910506744,5.432968078389301,49.93374348852698,2285.9039694073017,2234.086043921765,0,,,,
0000_028_4_290_1_1, ,,,3,2024-02-01 00:00:00,114009,0,28,4,1,1,1,290,-2.0284,34.5388,0.0,0.0,,21.8442,50,0.0,32,409.0,242032.0,8,24.32,96.7556,24.97,,,,1.0,1.0,292.913,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 11:40:09,241813.86666666667,241862.22944,1023.1989899747676,22.350963376806817,,,4843.449614233142,7.0707489583139544,49.92595896033757,2285.5476034983,2233.727384303479,4842.11910506744,5.432968078389301,49.93967752953461,2286.175622340695,2234.341164075106,0,,,,
0000_028_4_290_2_1, ,,,3,2024-02-01 00:00:00,120837,0,28,4,2,1,1,290,-2.0284,34.5388,0.0,0.0,,21.8442,50,0.0,29,594.0,242215.0,8,24.78,96.7556,25.05,,,,1.0,1.0,292.913,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 12:08:37,241927.9,241976.28558,1023.0610842558792,22.347950936702276,,,4843.449614233142,7.0707489583139544,49.949502786002284,2286.6254102234134,2235.0819959949745,4842.11910506744,5.432968078389301,49.96322782453128,2287.2537252236875,2235.696147984473,0,,,,
0000_028_4_290_3_1, ,,,3,2024-02-01 00:00:00,123534,0,28,4,3,1,1,290,-2.0284,34.5388,0.0,0.0,,21.8442,50,0.0,31,367.0,242160.0,8,24.22,96.7556,24.89,,,,1.0,1.0,292.913,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 12:35:34,241970.38333333333,242018.77740999998,1023.2287494953605,22.351613449726553,,,4843.449614233142,7.0707489583139544,49.95827408264352,2287.0269491509653,2235.108181116773,4842.11910506744,5.432968078389301,49.972001531334335,2287.6553744854164,2235.7223403013745,0,,,,
0000_028_5_139_1_1, ,,,3,2024-02-01 00:00:00,130318,0,28,5,1,1,1,139,-1.9042,34.4219,0.0,0.0,,21.8442,50,0.0,6,539.0,241332.0,8,24.21,96.7556,24.93,,,,1.0,1.0,140.718,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 13:03:18,241278.1,241326.35562,1023.1432759191504,22.349746347833104,,,4843.449614233142,7.0707489583139544,49.81534220795261,2280.4837077097172,2228.8996677039427,4842.11910506744,5.432968078389301,49.829030382068545,2281.110335103531,2229.512120923899,0,,,,
0000_028_6_159_1_1, ,,,3,2024-02-01 00:00:00,134120,0,28,6,1,1,1,159,-1.9064,34.4426,0.0,0.0,,21.8442,50,0.0,21,544.0,241484.0,8,24.29,96.7556,24.94,,,,1.0,1.0,160.971,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 13:41:20,241293.6,241341.85872,1023.1351521452027,22.34956889049024,,,4843.449614233142,7.0707489583139544,49.81854240641332,2280.6302087699855,2229.0605537188303,4842.11910506744,5.432968078389301,49.832231459874286,2281.2568764191083,2229.6730511467695,0,,,,
0000_028_8_220_1_1, ,,,3,2024-02-01 00:00:00,140808,0,28,8,1,1,1,220,-1.6946,34.5272,0.0,0.0,,21.8442,50,0.0,54,528.0,241982.0,8,24.33,96.7556,24.89,,,,1.0,1.0,221.815,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 14:08:08,241506.8,241555.10135999997,1023.1872348629917,22.35070659579416,,,4843.449614233142,7.0707489583139544,49.86256062007935,2282.6453072247714,2230.9165218723874,4842.11910506744,5.432968078389301,49.87626176878942,2283.2725285791844,2231.529529280066,0,,,,
0000_028_8_220_2_1, ,,,3,2024-02-01 00:00:00,143535,0,28,8,2,1,1,220,-1.6946,34.5272,0.0,0.0,,21.8442,50,0.0,51,656.0,242463.0,8,24.39,96.7556,24.94,,,,1.0,1.0,221.815,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 14:35:35,241905.4,241953.78108,1023.1693375714419,22.350315643778092,,,4843.449614233142,7.0707489583139544,49.94485733662383,2286.4127473939916,2234.6376728029586,4842.11910506744,5.432968078389301,49.95858109868423,2287.0410039591393,2235.251702702094,0,,,,
0000_028_8_220_3_1, ,,,3,2024-02-01 00:00:00,150345,0,28,8,3,1,1,220,-1.6946,34.5272,0.0,0.0,,21.8442,50,0.0,38,473.0,242463.0,8,24.43,96.7556,24.86,,,,1.0,1.0,221.815,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 15:03:45,242163.43333333332,242211.86602,1023.1573903165023,22.350054665551742,,,4843.449614233142,7.0707489583139544,49.99813203831063,2288.8515962274028,2237.0474160572426,4842.11910506744,5.432968078389301,50.011870439102,2289.480522935241,2237.662108101488,0,,,,
0000_028_9_80_1_1, ,,,3,2024-02-01 00:00:00,153056,0,28,9,1,1,1,80,-1.8368,34.3202,0.0,0.0,,21.8442,50,0.0,34,691.0,239887.0,8,24.42,96.7556,24.99,,,,1.0,1.0,80.985,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 15:30:56,239495.43333333332,239543.33242,1023.0038274749908,22.346700208129196,,,4843.449614233142,7.0707489583139544,49.447284974234705,2263.634510498654,2212.7331782187225,4842.11910506744,5.432968078389301,49.46087201421653,2264.2565080990157,2213.341189238483,0,,,,
0000_028_12_110_1_1, ,,,3,2024-02-01 00:00:00,163553,0,28,12,1,1,1,110,-1.9041,34.3667,0.0,0.0,,21.8442,50,0.0,30,398.0,240484.0,8,24.39,96.7556,24.98,,,,1.0,1.0,111.344,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 16:35:53,240285.0,240333.057,1023.0479459550204,22.347663941030657,,,4843.449614233142,7.0707489583139544,49.610302395608606,2271.0972430031134,2219.9323619021907,4842.11910506744,5.432968078389301,49.6239342292373,2271.7212912002865,2220.5423511012705,0,,,,
0000_028_13_200_1_1, ,,,3,2024-02-01 00:00:00,170413,0,28,13,1,1,1,200,-1.7148,34.506,0.0,0.0,,21.8442,50,0.0,50,443.0,242185.0,8,24.29,96.7556,24.93,,,,1.0,1.0,201.518,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 17:04:13,241815.83333333334,241864.1965,1023.1831129140462,22.35061655511701,,,4843.449614233142,7.0707489583139544,49.92636500702398,2285.566191804872,2233.780212903957,4842.11910506744,5.432968078389301,49.94008368779384,2286.1942157549297,2234.3940071917355,0,,,,
0000_028_14_53_1_1, ,,,3,2024-02-01 00:00:00,173316,0,28,14,1,1,1,53,-1.7156,34.2588,0.0,0.0,,21.8442,50,0.0,5,250.0,239096.0,8,24.44,96.7556,24.94,,,,1.0,1.0,53.682,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 17:33:16,239075.16666666666,239122.98169999997,1022.9514255063492,22.345555529045793,,,4843.449614233142,7.0707489583139544,49.36051486199246,2259.6622839011025,2208.963424419293,4842.11910506744,5.432968078389301,49.37407805943197,2260.2831900198667,2209.5703995925833,0,,,,
0000_028_16_35_1_1, ,,,3,2024-02-01 00:00:00,180145,0,28,16,1,1,1,35,-1.5293,34.0808,0.0,0.0,,21.8442,50,0.0,5,248.0,236361.0,8,24.63,96.7556,24.95,,,,1.0,1.0,35.513,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 18:01:45,236340.33333333334,236387.6014,1022.7600073583757,22.341374152737828,,,4843.449614233142,7.0707489583139544,48.79586909272573,2233.813510804961,2184.1033035448277,4842.11910506744,5.432968078389301,48.809277137771204,2234.4273142422794,2184.703447696831,0,,,,
0000_028_18_23_1_1, ,,,3,2024-02-01 00:00:00,182916,0,28,18,1,1,1,23,-1.4402,33.9432,0.0,0.0,,21.8442,50,0.0,27,241.0,233338.0,8,24.29,96.7556,24.89,,,,1.0,1.0,23.398,2024-02-01 00:00:00,-60.48254,-66.0563,,,,,,2024-02-01 18:29:16,233229.55,233276.19590999998,1022.7574264333326,22.341317774495003,,,4843.449614233142,7.0707489583139544,48.1536030259555,2204.4113781212172,2155.3609107573757,4842.11910506744,5.432968078389301,48.16683459023498,2205.017102491049,2155.9531571240864,0,,,,
