Sample Name,Comments,DIC flag,TA flag,Analysis Type,Date (analysis),Time (analysis),Station,Cast,Niskin,Replicate (diff bottle),Repeat(same bottle),No. Of Repeats,Depth (m),CTD Temp (C),Salinity,Phosphate (uMol/Kg),Silicate (uMol/Kg),Nitrate (uMol/Kg),DIC pipette volume (ml),DIC set end point (cpm),DIC pipette temp sample (C),DIC background (cpm),DIC total time (s),DIC total counts,DIC cell Number (sequential),Sample Bottle temp (C),TA pipette vol (ml),TA cell temp (C),TA Acid Batch,TA Acid conc (Mol),TA Acid density (Kg/l),salinity_availability,ctd_temp_availability,Pressure_CTD,sampling_date,Longitude,Latitude,crm_batch,DIC_certified_umolkg,TA_certified_umolkg,sample_temp_flag,sample_temperature_alternative,analysis_datetime,netdiccounts,diccounts_volcorr,dic_sw_density,dicpipmass,dic_crm_pip_umol,dic_crm_counts_per_umol,dic_crm_counts_per_umol_mean_allcells,dic_crm_counts_per_umol_std_allcells,dic_sample_pip_umol_allcells,dic_sample_umol_per_l_allcells,dic_sample_umol_per_kg_allcells,dic_crm_counts_per_umol_mean_percell,dic_crm_counts_per_umol_std_percell,dic_sample_pip_umol,dic_sample_umol_per_l,dic_sample_umol_per_kg,dic_driftcorr_flag,dic_crm_counts_per_umol_driftcorr,dic_sample_pip_umol_driftcorr,dic_sample_umol_per_l_driftcorr,dic_sample_umol_per_kg_driftcorr,ta_acid_batch_number,dic_for_ta,file_name,salinity,analyte_volume,alkalinity_certified,analysis_batch,dic,file_path,total_silicate,total_phosphate,analyte_mass,file_good,titrant_molinity_here,reference_good,titrant_molinity,titrant_molinity_std_batch,alkalinity_umolkg,emf0,pH_initial,temperature_initial,alkalinity_offset
1111_0009_5_350_1_1, ,,,3,2024-01-28 00:00:00,151845,1111,9,5,1,1,1,350,-1.6812,34.4756,0.0,0.0,,21.8442,50,0.0,29,290.0,241956.0,4,24.9,96.7556,24.63,1.0,,,1.0,1.0,355.512,2024-01-28 00:00:00,-55.06944,-64.56168,,,,,,2024-01-28 15:18:45,241815.8333333333,241864.1965,1022.977076958598,22.34611586449901,,,4843.449614233142,7.070748958313954,49.92636500702398,2285.566191804872,2234.230114520321,4850.398794784467,10.5160592162278,49.85483535773448,2282.291654431588,2231.029126495233,0,4845.592796521145,49.90428281694308,2284.555296918316,2233.2419253327766,1.0,2231.029126495233,1111_0009_5_350_1_1.dat,34.4756,96.7556,,1.0,2231.029126495233,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09898779632764905,True,,False,0.09972504942492526,0.00013183100366711024,2337.6759983720717,650.3107304514942,7.6959975334779935,24.59,
1111_009_5_350_2_1, ,,,3,2024-01-28 00:00:00,154916,1111,9,5,2,1,1,350,-1.6812,34.4756,0.0,0.0,,21.8442,50,0.0,12,305.0,242379.0,4,24.83,96.7556,24.65,1.0,,,1.0,1.0,355.512,2024-01-28 00:00:00,-55.06944,-64.56168,,,,,,2024-01-28 15:49:16,242318.0,242366.4636,1022.9982294343952,22.34657792341082,,,4843.449614233142,7.070748958313954,50.03004455500379,2290.312511101519,2238.8235338078816,4850.398794784467,10.5160592162278,49.958366363722405,2287.031173662684,2235.615964777533,0,4846.327213381417,50.0003382625351,2288.952594397373,2237.494189665324,1.0,2235.615964777533,1111_009_5_350_2_1.dat,34.4756,96.7556,,1.0,2235.615964777533,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09898837676010887,True,,False,0.09972504942492526,0.00013183100366711024,2336.2434798562626,650.381107868127,7.697915067212608,24.57,
1111_009_5_350_3_1, ,,,3,2024-01-28 00:00:00,163250,1111,9,5,3,1,1,350,-1.6812,34.4756,0.0,0.0,,21.8442,50,0.0,29,449.0,242228.0,4,24.92,96.7556,24.83,1.0,,,1.0,1.0,355.512,2024-01-28 00:00:00,-55.06944,-64.56168,,,,,,2024-01-28 16:32:50,242010.9833333333,242059.38553,1022.9710263671096,22.34598369416841,,,4843.449614233142,7.070748958313954,49.966656537966415,2287.4106874120557,2236.04640645138,4850.398794784467,10.5160592162278,49.895069162882585,2284.1335074245144,2232.8428162195246,0,4847.375692722155,49.92618659549917,2285.5580243496747,2234.235345321956,1.0,2232.8428162195246,1111_009_5_350_3_1.dat,34.4756,96.7556,,1.0,2232.8428162195246,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989819753258677,True,,False,0.09972504942492526,0.00013183100366711024,2337.2164907113547,650.6119651875183,7.6870703318992915,24.79,
1111_009_9_300_1_1, ,,,3,2024-01-28 00:00:00,170151,1111,9,9,1,1,1,300,-1.6942,34.4574,0.0,0.0,,21.8442,50,0.0,0,280.0,242167.0,4,25.31,96.7556,24.56,1.0,,,1.0,1.0,304.598,2024-01-28 00:00:00,-55.0706,-64.56052,,,,,,2024-01-28 17:01:51,242167.0,242215.4334,1022.838673603732,22.343092553934643,,,4843.449614233142,7.070748958313954,49.99886842806396,2288.8853072240668,2237.7774387037166,4850.398794784467,10.5160592162278,49.9272349029109,2285.6060145444053,2234.5713684168877,0,4848.074010446784,49.95117638018125,2286.702025259852,2235.642906621035,1.0,2234.5713684168877,1111_009_9_300_1_1.dat,34.4574,96.7556,,1.0,2234.5713684168877,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09898820515885738,True,,False,0.09972504942492526,0.00013183100366711024,2335.377570577399,650.1948905798002,7.697908226706137,24.53,
1111_009_13_200_1_1, ,,,3,2024-01-28 00:00:00,173053,1111,9,13,1,1,1,200,-1.58,34.4444,0.0,0.0,,21.8442,50,0.0,0,270.0,242179.0,4,25.32,96.7556,24.48,1.0,,,1.0,1.0,202.076,2024-01-28 00:00:00,-55.0708,-64.5592,,,,,,2024-01-28 17:30:53,242179.0,242227.4358,1022.8258005192704,22.342811351703045,,,4843.449614233142,7.070748958313954,50.0013460010658,2288.998727399758,2237.9164919751483,4850.398794784467,10.5160592162278,49.92970892628664,2285.7192722226787,2234.710222466289,0,4848.772729272838,49.94645315873965,2286.485802123202,2235.4596461708284,1.0,2234.710222466289,1111_009_13_200_1_1.dat,34.4444,96.7556,,1.0,2234.710222466289,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09898985914899223,True,,False,0.09972504942492526,0.00013183100366711024,2331.495508023148,650.004245251304,7.697949453239606,24.44,
1111_009_14_60_1_1, ,,,3,2024-01-28 00:00:00,180017,1111,9,14,1,1,1,60,-1.3819,34.3385,0.0,0.0,,21.8442,50,0.0,5,291.0,240884.0,4,25.43,96.7556,24.49,1.0,,,1.0,1.0,60.373,2024-01-28 00:00:00,-55.07136,-64.55816,,,,,,2024-01-28 18:00:17,240859.75,240907.92195,1022.7121798024295,22.34032939804024,,,4843.449614233142,7.070748958313954,49.728967819175935,2276.529596834672,2225.972900092436,4850.398794784467,10.5160592162278,49.65772098141528,2273.268006217452,2222.7837422026287,0,4849.48027233209,49.667126470064346,2273.698577657426,2223.2047516014386,1.0,2222.7837422026287,1111_009_14_60_1_1.dat,34.3385,96.7556,,1.0,2222.7837422026287,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09898037512995202,True,,False,0.09972504942492526,0.00013183100366711024,2326.4886072454137,649.8349551118421,7.709835467553535,24.5,
1111_009_15_38_1_1, ,,,3,2024-01-28 00:00:00,183134,1111,9,15,1,1,1,38,-1.1232,34.1102,0.0,0.0,,21.8442,50,0.0,15,276.0,238805.0,4,25.28,96.7556,24.46,1.0,,,1.0,1.0,38.105,2024-01-28 00:00:00,-55.07222,-64.55724,,,,,,2024-01-28 18:31:34,238736.0,238783.7472,1022.5856692999672,22.337565877322348,,,4843.449614233142,7.070748958313954,49.29048901395433,2256.4565886575992,2206.618630009067,4850.398794784467,10.5160592162278,49.21987038606142,2253.223756697953,2203.457201038662,0,4850.233139861724,49.22155144212432,2253.300713330052,2203.532457943202,1.0,2203.457201038662,1111_009_15_38_1_1.dat,34.1102,96.7556,,1.0,2203.457201038662,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09896511831245937,True,,False,0.09972504942492526,0.00013183100366711024,2316.5393102871562,650.0169958317645,7.740138924465876,24.45,
1111_009_18_26_1_1, ,,,3,2024-01-28 00:00:00,190019,1111,9,18,1,1,1,26,-1.052,33.7344,0.0,0.0,,21.8442,50,0.0,19,277.0,234691.0,4,25.38,96.7556,24.33,1.0,,,1.0,1.0,26.812,2024-01-28 00:00:00,-55.07148,-64.55588,,,,,,2024-01-28 19:00:19,234603.28333333333,234650.20399,1022.2714783293466,22.330702626921912,,,4843.449614233142,7.070748958313954,48.43723007748845,2217.395467789548,2169.086700348268,4850.398794784467,10.5160592162278,48.36783391617146,2214.2185988121087,2165.9790434833503,0,4850.925039962283,48.36258680574405,2213.9783926966447,2165.7440705622075,1.0,2165.9790434833503,1111_009_18_26_1_1.dat,33.7344,96.7556,,1.0,2165.9790434833503,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09894136958758064,True,,False,0.09972504942492526,0.00013183100366711024,2284.8660257560373,649.8209824555573,7.768668962073316,24.32,
1111_009_19_17_1_1, ,,,3,2024-01-28 00:00:00,192837,1111,9,19,1,1,1,17,-1.3146,33.5139,0.0,0.0,,21.8442,50,0.0,11,301.0,233669.0,4,25.37,96.7556,24.41,1.0,,,1.0,1.0,17.864,2024-01-28 00:00:00,-55.0713,-64.55524,,,,,,2024-01-28 19:28:37,233613.81666666668,233660.53943,1022.1081191991098,22.327134177409192,,,4843.449614233142,7.070748958313954,48.23294041919223,2208.0433441916957,2160.283538224748,4850.398794784467,10.5160592162278,48.16383694426668,2204.879874029109,2157.188493675973,0,4851.606110322056,48.15185143939046,2204.331192691445,2156.651680273009,1.0,2157.188493675973,1111_009_19_17_1_1.dat,33.5139,96.7556,,1.0,2157.188493675973,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989226528765715,True,,False,0.09972504942492526,0.00013183100366711024,2273.6603510987825,649.5299560045604,7.763835649420903,24.41,
1111_009_21_10_1_1, ,,,3,2024-01-28 00:00:00,195736,1111,9,21,1,1,1,10,-1.3271,33.5059,0.0,0.0,,21.8442,50,0.0,12,278.0,233436.0,4,25.69,96.7556,24.41,1.0,,,1.0,1.0,10.821,2024-01-28 00:00:00,-55.07108,-64.55446,,,,,,2024-01-28 19:57:36,233380.4,233427.07608,1022.0041301427552,22.324862619664376,,,4843.449614233142,7.070748958313954,48.1847481832328,2205.8371642464726,2158.3446672944046,4850.398794784467,10.5160592162278,48.11571375346478,2202.676854884353,2155.252400571688,0,4852.303625843604,48.096825342298175,2201.812167179305,2154.406329915469,1.0,2155.252400571688,1111_009_21_10_1_1.dat,33.5059,96.7556,,1.0,2155.252400571688,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09892264296702863,True,,False,0.09972504942492526,0.00013183100366711024,2270.6646758944535,649.5730555461379,7.7652968662365875,24.39,
1111_009_22_6_1_1, ,,,3,2024-01-28 00:00:00,202640,1111,9,22,1,1,1,6,-1.3354,33.5027,0.0,0.0,,21.8442,50,0.0,49,306.0,233746.0,4,25.67,96.7556,24.69,1.0,,,1.0,1.0,5.967,2024-01-28 00:00:00,-55.07114,-64.55334,,,,,,2024-01-28 20:26:40,233496.1,233542.79922,1022.0078617971158,22.32494413466856,,,4843.449614233142,7.070748958313954,48.20863611625889,2206.9307237737653,2159.4067974125574,4850.398794784467,10.5160592162278,48.13956746217929,2203.768847665709,2156.3130089729107,0,4853.003146872739,48.113733482836125,2202.5862005857903,2155.1558289509885,1.0,2156.3130089729107,1111_009_22_6_1_1.dat,33.5027,96.7556,,1.0,2156.3130089729107,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09891345913779645,True,,False,0.09972504942492526,0.00013183100366711024,2272.705020996758,650.2556182973491,7.7587548052622,24.7,
1111_009_24_3_1_1, ,,,3,2024-01-28 00:00:00,213433,1111,9,24,1,1,1,3,-1.3428,33.501,0.0,0.0,,21.8442,50,0.0,25,329.0,233296.0,4,25.2,96.7556,24.75,1.0,,,1.0,1.0,2.692,2024-01-28 00:00:00,-55.07208,-64.5516,,,,,,2024-01-28 21:34:33,233158.91666666663,233205.54845,1022.1500958224896,22.32805112316563,,,4843.449614233142,7.070748958313954,48.13901975598077,2203.743774364855,2155.9884241771533,4850.398794784467,10.5160592162278,48.07005084146433,2200.586464208546,2152.8995332508466,0,4854.636833312921,48.02808627551927,2198.6653791633144,2151.0200783125915,1.0,2152.8995332508466,1111_009_24_3_1_1.dat,33.501,96.7556,,1.0,2152.8995332508466,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09891130382527376,True,,False,0.09972504942492526,0.00013183100366711024,2276.080468286249,650.6462925075673,7.761117302965446,24.77,
1111_009_10_250_1_1, ,,,3,2024-01-28 00:00:00,220432,1111,9,10,1,1,1,250,-1.6248,34.4526,0.0,0.0,,21.8442,50,0.0,58,332.0,242336.0,4,25.18,96.7556,24.74,1.0,,,1.0,1.0,252.845,2024-01-28 00:00:00,-55.07086,-64.55998,,,,,,2024-01-28 22:04:32,242015.06666666668,242063.46968,1022.8747129922688,22.34387980554572,,,4843.449614233142,7.070748958313954,49.96749960100177,2287.449281777395,2236.2946827435003,4850.398794784467,10.5160592162278,49.89591101805906,2284.1720464955943,2233.0907368054745,0,4855.358414925053,49.84494366527675,2281.8388251928086,2230.809693708848,1.0,2233.0907368054745,1111_009_10_250_1_1.dat,34.4526,96.7556,,1.0,2233.0907368054745,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09898204266298107,True,,False,0.09972504942492526,0.00013183100366711024,2334.4178963050385,650.7649219975965,7.691833785149646,24.73,
1111_009_10_250_2_1, ,,,3,2024-01-28 00:00:00,223521,1111,9,10,2,1,1,250,-1.6248,34.4526,0.0,0.0,,21.8442,50,0.0,42,288.0,242618.0,4,24.93,96.7556,24.6,1.0,,,1.0,1.0,252.845,2024-01-28 00:00:00,-55.07086,-64.55998,,,,,,2024-01-28 22:35:21,242416.4,242464.88328,1022.9506204350976,22.34553794290836,,,4843.449614233142,7.070748958313954,50.05036065361888,2291.2425565421886,2239.8369097890973,4850.398794784467,10.5160592162278,49.97865335540354,2287.9598866245287,2236.6278888920147,0,4856.100051612477,49.91997640565606,2285.273729669938,2234.0019977679167,1.0,2236.6278888920147,1111_009_10_250_2_1.dat,34.4526,96.7556,,1.0,2236.6278888920147,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989872742154456,True,,False,0.09972504942492526,0.00013183100366711024,2332.5888733941183,650.6257611203544,7.699397372881325,24.55,
1111_009_10_250_3_1, ,,,3,2024-01-28 00:00:00,230320,1111,9,10,3,1,1,250,-1.6248,34.4526,0.0,0.0,,21.8442,50,0.0,15,304.0,242727.0,4,24.97,96.7556,24.53,1.0,,,1.0,1.0,252.845,2024-01-28 00:00:00,-55.07086,-64.55998,,,,,,2024-01-28 23:03:20,242651.0,242699.5302,1022.9385079714472,22.34527335582989,,,4843.449614233142,7.070748958313954,50.09879720580487,2293.459920976958,2242.0310733291644,4850.398794784467,10.5160592162278,50.02702051239943,2290.1740742347824,2238.818908847556,0,4856.773501043557,49.96135808018687,2287.168130679396,2235.8803709667723,1.0,2238.818908847556,1111_009_10_250_3_1.dat,34.4526,96.7556,,1.0,2238.818908847556,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09898843344418566,True,,False,0.09972504942492526,0.00013183100366711024,2332.4440881653204,650.4916825646641,7.6968872436745235,24.51,
1111_009_12_250_1_1, ,,,3,2024-01-28 00:00:00,233333,1111,9,12,1,1,1,250,-1.617,34.4522,0.0,0.0,,21.8442,50,0.0,38,278.0,242866.0,4,24.81,96.7556,24.5,1.0,,,1.0,1.0,252.844,2024-01-28 00:00:00,-55.07088,-64.55966,,,,,,2024-01-28 23:33:33,242689.9333333333,242738.47132,1022.9865805723116,22.346323463337686,,,4843.449614233142,7.070748958313954,50.1068355537664,2293.8279064358685,2242.285431694112,4850.398794784467,10.5160592162278,50.0350473437963,2290.541532479848,2239.072902792528,0,4857.500698076794,49.96189366054448,2287.1926488745053,2235.799268837849,1.0,2239.072902792528,1111_009_12_250_1_1.dat,34.4522,96.7556,,1.0,2239.072902792528,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989901407390875,True,,False,0.09972504942492526,0.00013183100366711024,2333.8076276297056,650.6212389908673,7.702954352494562,24.45,
8888_0208_0542_0_3_1, ,,,3,2024-01-29 00:00:00,3154,8888,208,542,3,1,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,40,310.0,223497.0,4,24.61,96.7556,24.24,1.0,,,,,,,,,208.0,2059.66,2215.76,,,2024-01-29 00:31:54,223290.3333333333,223334.9914,1022.0550517257568,22.325974960907786,45.98391758798332,4855.835366921508,4843.449614233142,7.070748958313954,46.10150845322392,2110.4690697404308,2064.9269979898527,4850.398794784467,10.5160592162278,46.03545868711513,2107.445394526471,2061.9685710354,0,4858.904954454629,45.95486749100154,2103.7560309373443,2058.358820677142,1.0,2059.66,8888_0208_0542_0_3_1.dat,33.14,96.7556,2215.76,1.0,2059.66,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,3.3,0.58,0.09890189455746382,True,0.09999645775954535,True,0.09972504942492526,0.00013183100366711024,2209.8576444243577,650.1236494679979,7.843333875438243,24.18,-5.902355575642559
8888_0208_0542_0_3_2, ,,,3,2024-01-29 00:00:00,10006,8888,208,542,3,2,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,0,297.0,223576.0,4,24.96,96.7556,24.31,1.0,,,,,,,,,208.0,2059.66,2215.76,,,2024-01-29 01:00:06,223576.0,223620.7152,1021.9501234914932,22.323682887572875,45.97919669621835,4862.546892177184,4843.449614233142,7.070748958313954,46.16048845496218,2113.169100033976,2067.7810506195083,4850.398794784467,10.5160592162278,46.094354188032256,2110.1415564787108,2064.8185346554988,0,4859.58361820539,46.00723386308662,2106.153297584101,2060.9159382342723,1.0,2059.66,8888_0208_0542_0_3_2.dat,33.14,96.7556,2215.76,1.0,2059.66,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,3.3,0.58,0.09889903632745013,True,0.09983099710426441,True,0.09972504942492526,0.00013183100366711024,2213.452829138077,649.8563582162677,7.850370727051786,24.28,-2.3071708619231686
8888_208_0406_0_1_1, ,,,3,2024-01-31 00:00:00,142304,8888,208,406,1,1,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,13,267.0,222753.0,7,24.37,96.7556,24.5,7.0,,,,,,,,,208.0,2059.66,2215.76,,,2024-01-31 14:23:04,222695.15,222739.68903,1022.1264438787398,22.32753446537597,45.98712963695627,4842.553813600866,4843.449614233142,7.070748958313954,45.97862427340623,2104.8435865541533,2059.279063915757,4841.745390408113,1.2675048479942777,45.99480807916439,2105.5844608255,2060.003900139088,0,,,,,2.0,2059.66,8888_208_0406_0_1_1.dat,33.14,96.7556,2215.76,2.0,2059.66,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,3.3,0.58,0.0988944471970662,True,0.09956256060428165,True,0.09956456018478513,6.307334260075646e-05,2215.8036986435045,652.1822359521517,7.880478060601936,24.44,0.04369864350428543
8888_208_0406_0_1_2, ,,,3,2024-01-31 00:00:00,145012,8888,208,406,1,2,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,17,273.0,222662.0,7,24.69,96.7556,24.67,7.0,,,,,,,,,208.0,2059.66,2215.76,,,2024-01-31 14:50:12,222584.65,222629.16693,1022.0311532087744,22.325452916923112,45.98284235486986,4840.602246425225,4843.449614233142,7.070748958313954,45.95580995534762,2103.7991757696605,2058.449166803342,4841.745390408113,1.2675048479942777,45.97198573079825,2104.539682423629,2059.173710914981,0,,,,,2.0,2059.66,8888_208_0406_0_1_2.dat,33.14,96.7556,2215.76,2.0,2059.66,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,3.3,0.58,0.09888983846204868,True,0.09953559465407062,True,0.09956456018478513,6.307334260075646e-05,2216.3931920287446,652.3605397076115,7.870817509162204,24.6,0.6331920287443609
0000_019_2_313_1_1, ,,,3,2024-01-31 00:00:00,151932,0,19,2,1,1,1,313,-1.7573,34.5646,0.0,0.0,,21.8442,50,0.0,59,431.0,242811.0,7,24.48,96.7556,24.77,7.0,,,1.0,1.0,316.166,2024-01-31 00:00:00,-59.88112,-66.13624,,,,,,2024-01-31 15:19:32,242387.1833333333,242435.66077,1023.1707225742796,22.35034589805708,,,4843.449614233142,7.070748958313954,50.04432845157413,2290.966409919984,2239.085188203932,4841.745390408113,1.2675048479942777,50.06194332595882,2291.772796713032,2239.8733135629327,0,,,,,2.0,2239.8733135629327,0000_019_2_313_1_1.dat,34.5646,96.7556,,2.0,2239.8733135629327,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09899110824248264,True,,False,0.09956456018478513,6.307334260075646e-05,2336.6905170956843,652.9911170398686,7.705209778831949,24.7,
0000_019_2_313_2_1, ,,,3,2024-01-31 00:00:00,155633,0,19,2,2,1,1,313,-1.7573,34.5646,0.0,0.0,,21.8442,50,0.0,29,235.0,242334.0,7,24.68,96.7556,24.92,7.0,,,1.0,1.0,316.166,2024-01-31 00:00:00,-59.88112,-66.13624,,,,,,2024-01-31 15:56:33,242220.41666666663,242268.86075,1023.1107095245084,22.34903496099527,,,4843.449614233142,7.070748958313954,50.00989706899576,2289.3901845339155,2237.675906645441,4841.745390408113,1.2675048479942777,50.02749982403552,2290.196016518596,2238.4635359578697,0,,,,,2.0,2238.4635359578697,0000_019_2_313_2_1.dat,34.5646,96.7556,,2.0,2238.4635359578697,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09898556103862823,True,,False,0.09956456018478513,6.307334260075646e-05,2338.567506933949,653.2505939663959,7.70270018741569,24.89,
0000_019_4_261_2_1, ,,,3,2024-01-31 00:00:00,163841,0,19,4,2,1,1,261,-1.6562,34.5381,0.0,0.0,,21.8442,50,0.0,47,302.0,241897.0,7,24.44,96.7556,24.68,7.0,,,1.0,1.0,264.86,2024-01-31 00:00:00,-59.88104,-66.1363,,,,,,2024-01-31 16:38:41,241660.4333333333,241708.76542,1023.1626452544988,22.350169455468325,,,4843.449614233142,7.070748958313954,49.89428043665014,2284.097400529666,2232.389357765818,4841.745390408113,1.2675048479942777,49.91184249632004,2284.9013695315025,2233.175126290075,0,,,,,2.0,2233.175126290075,0000_019_4_261_2_1.dat,34.5381,96.7556,,2.0,2233.175126290075,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09899352948220873,True,,False,0.09956456018478513,6.307334260075646e-05,2336.6656738365136,652.8390045352999,7.711471907616108,24.55,
0000_019_4_261_1_1, ,,,3,2024-01-31 00:00:00,170842,0,19,4,1,1,1,261,-1.6562,34.5381,0.0,0.0,,21.8442,50,0.0,0,267.0,241926.0,7,24.63,96.7556,24.41,7.0,,,1.0,1.0,264.86,2024-01-31 00:00:00,-59.88104,-66.1363,,,,,,2024-01-31 17:08:42,241926.0,241974.3852,1023.10570656856,22.34892567542494,,,4843.449614233142,7.070748958313954,49.94911050361033,2286.6074520289285,2234.9669612322696,4841.745390408113,1.2675048479942777,49.96669186266482,2287.412304532316,2235.753637035385,0,,,,,2.0,2235.753637035385,0000_019_4_261_1_1.dat,34.5381,96.7556,,2.0,2235.753637035385,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09900046924502774,True,,False,0.09956456018478513,6.307334260075646e-05,2336.2053435438916,652.4610586939855,7.7171914148381955,24.31,
0000_019_4_261_3_1, ,,,3,2024-01-31 00:00:00,173559,0,19,4,3,1,1,261,-1.6562,34.5381,0.0,0.0,,21.8442,50,0.0,0,261.0,242183.0,7,25.06,96.7556,24.35,7.0,,,1.0,1.0,264.86,2024-01-31 00:00:00,-59.88104,-66.1363,,,,,,2024-01-31 17:35:59,242183.0,242231.4366,1022.9758022274212,22.34608801901624,,,4843.449614233142,7.070748958313954,50.00217185873308,2289.0365341249885,2237.6252978231296,4841.745390408113,1.2675048479942777,50.0197718946114,2289.8422416298786,2238.41290932199,0,,,,,2.0,2238.41290932199,0000_019_4_261_3_1.dat,34.5381,96.7556,,2.0,2238.41290932199,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09900162161122944,True,,False,0.09956456018478513,6.307334260075646e-05,2335.7654416512987,652.2879559225009,7.717409386174853,24.27,
0000_019_5_122_1_1, ,,,3,2024-01-31 00:00:00,180432,0,19,5,1,1,1,122,-1.741,34.4404,0.0,0.0,,21.8442,50,0.0,35,319.0,241297.0,7,24.97,96.7556,24.7,7.0,,,1.0,1.0,122.857,2024-01-31 00:00:00,-59.88104,-66.1363,,,,,,2024-01-31 18:04:32,241110.91666666663,241159.13885,1022.929290028586,22.34507199724244,,,4843.449614233142,7.070748958313954,49.78082479853391,2278.903544123104,2227.82118601709,4841.745390408113,1.2675048479942777,49.79834692347242,2279.705684963167,2228.605346611456,0,,,,,2.0,2228.605346611456,0000_019_5_122_1_1.dat,34.4404,96.7556,,2.0,2228.605346611456,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09898289689062598,True,,False,0.09956456018478513,6.307334260075646e-05,2326.2676725223914,652.7557914925376,7.71585517862533,24.67,
0000_019_6_152_1_1, ,,,3,2024-01-31 00:00:00,183941,0,19,6,1,1,1,152,-1.7464,34.4655,0.0,0.0,,21.8442,50,0.0,42,269.0,241668.0,7,24.89,96.7556,24.82,7.0,,,1.0,1.0,153.225,2024-01-31 00:00:00,-59.88104,-66.1363,,,,,,2024-01-31 18:39:41,241479.7,241527.99594,1022.9724686743626,22.346015200216517,,,4843.449614233142,7.070748958313954,49.85696543438353,2282.389166661335,2231.1344992685977,4841.745390408113,1.2675048479942777,49.87451435971638,2283.192534389741,2231.9198261009483,0,,,,,2.0,2231.9198261009483,0000_019_6_152_1_1.dat,34.4655,96.7556,,2.0,2231.9198261009483,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989821117622858,True,,False,0.09956456018478513,6.307334260075646e-05,2328.470170787322,653.0035098217194,7.713390661554495,24.76,
0000_019_7_202_1_1, ,,,3,2024-01-31 00:00:00,190807,0,19,7,1,1,1,202,-1.7102,34.4974,0.0,0.0,,21.8442,50,0.0,34,545.0,242027.0,7,24.84,96.7556,24.86,7.0,,,1.0,1.0,204.904,2024-01-31 00:00:00,-59.88104,-66.1363,,,,,,2024-01-31 19:08:07,241718.16666666663,241766.5103,1023.0116854863692,22.346871860101345,,,4843.449614233142,7.070748958313954,49.90620031564789,2284.6430775971603,2233.252180800824,4841.745390408113,1.2675048479942777,49.9237665709415,2285.4472386693724,2234.0382530262154,0,,,,,2.0,2234.0382530262154,0000_019_7_202_1_1.dat,34.4974,96.7556,,2.0,2234.0382530262154,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09898356956034873,True,,False,0.09956456018478513,6.307334260075646e-05,2332.320786792791,653.1655504169024,7.708275246220342,24.79,
