Sample Name,Comments,DIC flag,TA flag,Analysis Type,Date (analysis),Time (analysis),Station,Cast,Niskin,Replicate (diff bottle),Repeat(same bottle),No. Of Repeats,Depth (m),CTD Temp (C),Salinity,Phosphate (uMol/Kg),Silicate (uMol/Kg),Nitrate (uMol/Kg),DIC pipette volume (ml),DIC set end point (cpm),DIC pipette temp sample (C),DIC background (cpm),DIC total time (s),DIC total counts,DIC cell Number (sequential),Sample Bottle temp (C),TA pipette vol (ml),TA cell temp (C),TA Acid Batch,TA Acid conc (Mol),TA Acid density (Kg/l),salinity_availability,ctd_temp_availability,Pressure_CTD,sampling_date,Longitude,Latitude,crm_batch,DIC_certified_umolkg,TA_certified_umolkg,sample_temp_flag,sample_temperature_alternative,analysis_datetime,netdiccounts,diccounts_volcorr,dic_sw_density,dicpipmass,dic_crm_pip_umol,dic_crm_counts_per_umol,dic_crm_counts_per_umol_mean_allcells,dic_crm_counts_per_umol_std_allcells,dic_sample_pip_umol_allcells,dic_sample_umol_per_l_allcells,dic_sample_umol_per_kg_allcells,dic_crm_counts_per_umol_mean_percell,dic_crm_counts_per_umol_std_percell,dic_sample_pip_umol,dic_sample_umol_per_l,dic_sample_umol_per_kg,dic_driftcorr_flag,dic_crm_counts_per_umol_driftcorr,dic_sample_pip_umol_driftcorr,dic_sample_umol_per_l_driftcorr,dic_sample_umol_per_kg_driftcorr,ta_acid_batch_number,dic_for_ta,file_name,salinity,analyte_volume,alkalinity_certified,analysis_batch,dic,file_path,total_silicate,total_phosphate,analyte_mass,file_good,titrant_molinity_here,reference_good,titrant_molinity,titrant_molinity_std_batch,alkalinity_umolkg,emf0,pH_initial,temperature_initial,alkalinity_offset,vindta,cell_colours,station_cast_niskin_depth,dic_umolkg_sample_replicate_mean,dic_umolkg_sample_replicate_std,ta_umolkg_sample_replicate_mean,ta_umolkg_sample_replicate_std,dic_sample_umol_per_kg_final,ta_sample_umol_per_kg_final
0000_019_7_202_1_1, ,2,2,3,2024-01-31 00:00:00,190807,0,19,7,1,1,1,202,-1.7102,34.4974,0.0,0.0,,21.8442,50,0.0,34,545.0,242027.0,7,24.84,96.7556,24.86,7.0,,,1.0,1.0,204.904,2024-01-31 00:00:00,-59.88104,-66.1363,,,,,,2024-01-31 19:08:07,241718.16666666663,241766.5103,1023.0116854863692,22.346871860101345,,,4843.449614233142,7.070748958313954,49.90620031564789,2284.6430775971603,2233.252180800824,4841.745390408113,1.2675048479942777,49.9237665709415,2285.4472386693724,2234.0382530262154,0,,,,,2.0,2234.0382530262154,0000_019_7_202_1_1.dat,34.4974,96.7556,,2.0,2234.0382530262154,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989835695603487,True,,False,0.0995645601847851,6.307334260075646e-05,2332.320786792791,653.1655504169024,7.708275246220342,24.79,,Lucy,firebrick,0_19_7_202,2232.740160333165,1.7376622282093996,2331.5998481973934,1.985692323153707,2232.7,2331.6
0000_019_4_261_2_1, ,2,2,3,2024-01-31 00:00:00,163841,0,19,4,2,1,1,261,-1.6562,34.5381,0.0,0.0,,21.8442,50,0.0,47,302.0,241897.0,7,24.44,96.7556,24.68,7.0,,,1.0,1.0,264.86,2024-01-31 00:00:00,-59.88104,-66.1363,,,,,,2024-01-31 16:38:41,241660.4333333333,241708.76542,1023.1626452544988,22.350169455468325,,,4843.449614233142,7.070748958313954,49.89428043665014,2284.097400529666,2232.389357765818,4841.745390408113,1.2675048479942777,49.91184249632004,2284.9013695315025,2233.175126290075,0,,,,,2.0,2233.175126290075,0000_019_4_261_2_1.dat,34.5381,96.7556,,2.0,2233.175126290075,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989935294822087,True,,False,0.0995645601847851,6.307334260075646e-05,2336.6656738365136,652.8390045352999,7.711471907616108,24.55,,Lucy,firebrick,0_19_4_261,2235.7805575491498,2.6189952859638357,2336.2121530105683,0.450154721680854,2235.8,2336.2
0000_019_2_313_1_1, ,2,2,3,2024-01-31 00:00:00,151932,0,19,2,1,1,1,313,-1.7573,34.5646,0.0,0.0,,21.8442,50,0.0,59,431.0,242811.0,7,24.48,96.7556,24.77,7.0,,,1.0,1.0,316.166,2024-01-31 00:00:00,-59.88112,-66.13624,,,,,,2024-01-31 15:19:32,242387.1833333333,242435.66077,1023.1707225742796,22.35034589805708,,,4843.449614233142,7.070748958313954,50.04432845157413,2290.966409919984,2239.085188203932,4841.745390408113,1.2675048479942777,50.06194332595882,2291.772796713032,2239.8733135629327,0,,,,,2.0,2239.8733135629327,0000_019_2_313_1_1.dat,34.5646,96.7556,,2.0,2239.8733135629327,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989911082424826,True,,False,0.0995645601847851,6.307334260075646e-05,2336.6905170956843,652.9911170398686,7.705209778831949,24.7,,Lucy,firebrick,0_19_2_313,2239.168424760401,0.996863304504997,2337.629012014817,1.3272322428550938,2239.2,2337.6
0000_028_22_5_1_1, ,2,2,3,2024-02-01 00:00:00,200712,0,28,22,1,1,1,5,-0.9597,33.0968,0.0,0.0,,21.8442,50,0.0,0,663.0,219393.0,8,24.99,96.7556,25.1,7.0,,,1.0,1.0,5.429,2024-02-01 00:00:00,-60.48146,-66.05628,,,,,,2024-02-01 20:07:12,219393.0,219436.8786,1021.9084696780848,22.322772993342017,,,4843.449614233142,7.070748958313954,45.29684779940387,2073.6327171241733,2029.1765639024368,4842.11910506744,5.432968078389301,45.30929438939201,2074.202506358301,2029.734137551188,0,,,,,2.0,2029.734137551188,0000_028_22_5_1_1.dat,33.0968,96.7556,,2.0,2029.734137551188,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0988730321132301,True,,False,0.0995645601847851,6.307334260075646e-05,2261.9129165632003,654.0654670287865,8.046243062843553,25.07,,Lucy,firebrick,0_28_22_5,,,,,2029.7,2261.9
0000_028_21_9_1_1, ,2,2,3,2024-02-01 00:00:00,192518,0,28,21,1,1,1,9,-0.9879,33.4066,0.0,0.0,,21.8442,50,0.0,44,231.0,224390.0,8,24.25,96.7556,24.94,7.0,,,1.0,1.0,9.434,2024-02-01 00:00:00,-60.48202,-66.05628,,,,,,2024-02-01 19:25:18,224220.6,224265.44412,1022.3635251041032,22.33271331507905,,,4843.449614233142,7.070748958313954,46.2935754180444,2119.2616538048724,2072.9042084996886,4842.11910506744,5.432968078389301,46.30629588713455,2119.8439808798007,2073.473797555469,0,,,,,2.0,2073.473797555469,0000_028_21_9_1_1.dat,33.4066,96.7556,,2.0,2073.473797555469,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989014973699941,True,,False,0.0995645601847851,6.307334260075646e-05,2284.5860056006145,654.0889970903876,7.989869301368547,24.87,,Lucy,firebrick,0_28_21_9,,,,,2073.5,2284.6
0000_028_19_15_1_1, ,2,2,3,2024-02-01 00:00:00,185732,0,28,19,1,1,1,15,-1.212,33.714,0.0,0.0,,21.8442,50,0.0,0,350.0,230008.0,8,24.29,96.7556,24.97,7.0,,,1.0,1.0,15.384,2024-02-01 00:00:00,-60.48236,-66.0563,,,,,,2024-02-01 18:57:32,230008.0,230054.0016,1022.5841043549316,22.337531692349994,,,4843.449614233142,7.070748958313954,47.488467583948825,2173.962314204632,2125.9496455560643,4842.11910506744,5.432968078389301,47.5015163834547,2174.5596718330125,2126.533810345872,0,,,,,2.0,2126.533810345872,0000_028_19_15_1_1.dat,33.714,96.7556,,2.0,2126.533810345872,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989222126532128,True,,False,0.0995645601847851,6.307334260075646e-05,2300.5706604838942,654.1948798430986,7.908268559405402,24.93,,Lucy,firebrick,0_28_19_15,,,,,2126.5,2300.6
0000_028_18_23_1_1, ,2,2,3,2024-02-01 00:00:00,182916,0,28,18,1,1,1,23,-1.4402,33.9432,0.0,0.0,,21.8442,50,0.0,27,241.0,233338.0,8,24.29,96.7556,24.89,7.0,,,1.0,1.0,23.398,2024-02-01 00:00:00,-60.48254,-66.0563,,,,,,2024-02-01 18:29:16,233229.55,233276.19591,1022.7574264333326,22.341317774495003,,,4843.449614233142,7.070748958313954,48.1536030259555,2204.411378121217,2155.360910757376,4842.11910506744,5.432968078389301,48.16683459023498,2205.017102491049,2155.9531571240864,0,,,,,2.0,2155.9531571240864,0000_028_18_23_1_1.dat,33.9432,96.7556,,2.0,2155.9531571240864,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989421732751422,True,,False,0.0995645601847851,6.307334260075646e-05,2309.2174529040904,654.1309756083558,7.858824256294829,24.82,,Lucy,firebrick,0_28_18_23,,,,,2156.0,2309.2
0000_028_16_35_1_1, ,2,2,3,2024-02-01 00:00:00,180145,0,28,16,1,1,1,35,-1.5293,34.0808,0.0,0.0,,21.8442,50,0.0,5,248.0,236361.0,8,24.63,96.7556,24.95,7.0,,,1.0,1.0,35.513,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 18:01:45,236340.3333333333,236387.6014,1022.7600073583756,22.341374152737828,,,4843.449614233142,7.070748958313954,48.79586909272573,2233.813510804961,2184.103303544828,4842.11910506744,5.432968078389301,48.8092771377712,2234.4273142422794,2184.703447696831,0,,,,,2.0,2184.703447696831,0000_028_16_35_1_1.dat,34.0808,96.7556,,2.0,2184.703447696831,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989481438659651,True,,False,0.0995645601847851,6.307334260075646e-05,2318.254494113888,654.2570620055175,7.796632499895186,24.96,,Lucy,firebrick,0_28_16_35,,,,,2184.7,2318.3
0000_028_14_53_1_1, ,2,2,3,2024-02-01 00:00:00,173316,0,28,14,1,1,1,53,-1.7156,34.2588,0.0,0.0,,21.8442,50,0.0,5,250.0,239096.0,8,24.44,96.7556,24.94,7.0,,,1.0,1.0,53.682,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 17:33:16,239075.16666666663,239122.9817,1022.9514255063492,22.3455555290458,,,4843.449614233142,7.070748958313954,49.36051486199246,2259.6622839011025,2208.963424419293,4842.11910506744,5.432968078389301,49.37407805943197,2260.2831900198667,2209.570399592584,0,,,,,2.0,2209.570399592584,0000_028_14_53_1_1.dat,34.2588,96.7556,,2.0,2209.570399592584,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989632027082061,True,,False,0.0995645601847851,6.307334260075646e-05,2324.3704952715307,654.2803537533514,7.748859714012489,24.89,,Lucy,firebrick,0_28_14_53,,,,,2209.6,2324.4
0000_028_9_80_1_1, ,2,2,3,2024-02-01 00:00:00,153056,0,28,9,1,1,1,80,-1.8368,34.3202,0.0,0.0,,21.8442,50,0.0,34,691.0,239887.0,8,24.42,96.7556,24.99,7.0,,,1.0,1.0,80.985,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 15:30:56,239495.4333333333,239543.33242,1023.0038274749908,22.3467002081292,,,4843.449614233142,7.070748958313954,49.44728497423471,2263.634510498654,2212.7331782187225,4842.11910506744,5.432968078389301,49.46087201421653,2264.256508099016,2213.341189238483,0,,,,,2.0,2213.341189238483,0000_028_9_80_1_1.dat,34.3202,96.7556,,2.0,2213.341189238483,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989662288345489,True,,False,0.0995645601847851,6.307334260075646e-05,2327.004668329213,654.1950458686806,7.743904641098934,24.94,,Lucy,firebrick,0_28_9_80,,,,,2213.3,2327.0
0000_028_12_110_1_1, ,2,2,3,2024-02-01 00:00:00,163553,0,28,12,1,1,1,110,-1.9041,34.3667,0.0,0.0,,21.8442,50,0.0,30,398.0,240484.0,8,24.39,96.7556,24.98,7.0,,,1.0,1.0,111.344,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 16:35:53,240285.0,240333.057,1023.0479459550204,22.347663941030657,,,4843.449614233142,7.070748958313954,49.610302395608606,2271.0972430031134,2219.9323619021907,4842.11910506744,5.432968078389301,49.6239342292373,2271.7212912002865,2220.5423511012705,0,,,,,2.0,2220.5423511012705,0000_028_12_110_1_1.dat,34.3667,96.7556,,2.0,2220.5423511012705,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989699209850552,True,,False,0.0995645601847851,6.307334260075646e-05,2329.42728091294,654.3105401783166,7.73438639262358,24.93,,Lucy,firebrick,0_28_12_110,,,,,2220.5,2329.4
0000_028_5_139_1_1, ,2,2,3,2024-02-01 00:00:00,130318,0,28,5,1,1,1,139,-1.9042,34.4219,0.0,0.0,,21.8442,50,0.0,6,539.0,241332.0,8,24.21,96.7556,24.93,7.0,,,1.0,1.0,140.718,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 13:03:18,241278.1,241326.35562,1023.1432759191504,22.349746347833104,,,4843.449614233142,7.070748958313954,49.81534220795261,2280.483707709717,2228.8996677039427,4842.11910506744,5.432968078389301,49.82903038206855,2281.110335103531,2229.512120923899,0,,,,,2.0,2229.512120923899,0000_028_5_139_1_1.dat,34.4219,96.7556,,2.0,2229.512120923899,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989754196131294,True,,False,0.0995645601847851,6.307334260075646e-05,2328.8574618138973,654.0115778725911,7.714240570681276,24.88,,Lucy,firebrick,0_28_5_139,,,,,2229.5,2328.9
0000_028_6_159_1_1, ,2,2,3,2024-02-01 00:00:00,134120,0,28,6,1,1,1,159,-1.9064,34.4426,0.0,0.0,,21.8442,50,0.0,21,544.0,241484.0,8,24.29,96.7556,24.94,7.0,,,1.0,1.0,160.971,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 13:41:20,241293.6,241341.85872,1023.1351521452028,22.34956889049024,,,4843.449614233142,7.070748958313954,49.81854240641332,2280.630208769985,2229.0605537188303,4842.11910506744,5.432968078389301,49.832231459874286,2281.2568764191083,2229.673051146769,0,,,,,2.0,2229.673051146769,0000_028_6_159_1_1.dat,34.4426,96.7556,,2.0,2229.673051146769,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.098976640637801,True,,False,0.0995645601847851,6.307334260075646e-05,2332.7910257401977,654.1580036284172,7.714662300442977,24.89,,Lucy,firebrick,0_28_6_159,,,,,2229.7,2332.8
0000_028_13_200_1_1, ,2,2,3,2024-02-01 00:00:00,170413,0,28,13,1,1,1,200,-1.7148,34.506,0.0,0.0,,21.8442,50,0.0,50,443.0,242185.0,8,24.29,96.7556,24.93,7.0,,,1.0,1.0,201.518,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 17:04:13,241815.8333333333,241864.1965,1023.1831129140462,22.35061655511701,,,4843.449614233142,7.070748958313954,49.92636500702398,2285.566191804872,2233.780212903957,4842.11910506744,5.432968078389301,49.94008368779384,2286.1942157549297,2234.3940071917355,0,,,,,2.0,2234.3940071917355,0000_028_13_200_1_1.dat,34.506,96.7556,,2.0,2234.3940071917355,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989803980991767,True,,False,0.0995645601847851,6.307334260075646e-05,2336.9689030430195,654.3524258005474,7.70502408583046,24.92,,Lucy,firebrick,0_28_13_200,,,,,2234.4,2337.0
0000_028_8_220_1_1, ,2,2,3,2024-02-01 00:00:00,140808,0,28,8,1,1,1,220,-1.6946,34.5272,0.0,0.0,,21.8442,50,0.0,54,528.0,241982.0,8,24.33,96.7556,24.89,7.0,,,1.0,1.0,221.815,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 14:08:08,241506.8,241555.10136,1023.1872348629915,22.35070659579416,,,4843.449614233142,7.070748958313954,49.86256062007935,2282.6453072247714,2230.9165218723874,4842.11910506744,5.432968078389301,49.87626176878942,2283.2725285791844,2231.529529280066,0,,,,,2.0,2231.529529280066,0000_028_8_220_1_1.dat,34.5272,96.7556,,2.0,2231.529529280066,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989848729079014,True,,False,0.0995645601847851,6.307334260075646e-05,2335.8778954581626,654.1162492626302,7.708043143419946,24.82,,Lucy,firebrick,0_28_8_220,2234.814446694549,3.0895833638755517,2336.715010502307,1.815239435896092,2234.8,2336.7
0000_028_4_290_1_1, ,2,2,3,2024-02-01 00:00:00,114009,0,28,4,1,1,1,290,-2.0284,34.5388,0.0,0.0,,21.8442,50,0.0,32,409.0,242032.0,8,24.32,96.7556,24.97,7.0,,,1.0,1.0,292.913,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 11:40:09,241813.86666666667,241862.22944,1023.1989899747676,22.350963376806817,,,4843.449614233142,7.070748958313954,49.92595896033757,2285.5476034983,2233.727384303479,4842.11910506744,5.432968078389301,49.93967752953461,2286.175622340695,2234.341164075106,0,,,,,2.0,2234.341164075106,0000_028_4_290_1_1.dat,34.5388,96.7556,,2.0,2234.341164075106,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.098982210381246,True,,False,0.0995645601847851,6.307334260075646e-05,2336.976663367758,654.1513889068087,7.709352730991861,24.94,,Lucy,firebrick,0_28_4_290,2235.2532174536514,0.7899699572469139,2336.2850796746134,1.0508241716162088,2235.3,2336.3
0000_028_2_333_1_1, ,2,2,3,2024-02-01 00:00:00,100917,0,28,2,1,1,1,333,-2.0206,34.5404,0.0,0.0,,21.8442,50,0.0,23,459.0,241741.0,8,23.94,96.7556,24.6,7.0,,,1.0,1.0,336.382,2024-02-01 00:00:00,-60.48266,-66.0563,,,,,,2024-02-01 10:09:17,241565.05,241613.36301,1023.3128676049556,22.35345094253617,,,4843.449614233142,7.070748958313954,49.87458717235912,2283.1958676609406,2231.1806485974494,4842.11910506744,5.432968078389301,49.88829162570456,2283.823240297404,2231.793728581415,0,,,,,2.0,2231.793728581415,0000_028_2_333_1_1.dat,34.5404,96.7556,,2.0,2231.793728581415,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989939877903063,True,,False,0.0995645601847851,6.307334260075646e-05,2335.850482282457,653.8526316523364,7.720531071613599,24.54,,Lucy,firebrick,0_28_2_333,2232.8908118352106,1.1493051378680468,2336.628517811579,0.8028593737134764,2232.9,2336.6
0000_036_22_2_1_1, ,2,2,3,2024-02-02 00:00:00,170514,0,36,22,1,1,1,2,-0.602,32.5386,0.0,0.0,,21.8442,50,0.0,64,564.0,210630.0,9,24.44,96.7556,25.03,7.0,,,1.0,1.0,2.211,2024-02-01 00:00:00,-60.2236,-66.17418,,,,,,2024-02-02 17:05:14,210028.4,210070.40568,1021.6512562843498,22.317154372526595,,,4843.449614233142,7.070748958313954,43.36339112165072,1985.1215023507712,1943.0519858317136,4849.2548455720325,13.75221508675229,43.31147912174214,1982.745036290738,1940.725882824044,0,4847.36130443844,43.32839803125248,1983.5195626872344,1941.483995136569,2.0,1940.725882824044,0000_036_22_2_1_1.dat,32.5386,96.7556,,2.0,1940.725882824044,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0988351797972343,True,,False,0.0995645601847851,6.307334260075646e-05,2236.366614576737,654.4278140170904,8.16430546971679,24.97,,Lucy,firebrick,0_36_22_2,,,,,1940.7,2236.4
0000_036_18_10_1_1, ,2,2,3,2024-02-02 00:00:00,163055,0,36,18,1,1,1,10,-0.7808,32.8706,0.0,0.0,,21.8442,50,0.0,0,241.0,219800.0,9,24.42,96.7556,24.98,7.0,,,1.0,1.0,10.123,2024-02-01 00:00:00,-60.2236,-66.17418,,,,,,2024-02-02 16:30:55,219800.0,219843.96,1021.908026354718,22.322763309297727,,,4843.449614233142,7.070748958313954,45.380878817049634,2077.479551416377,2032.941808693904,4849.2548455720325,13.75221508675229,45.32655160425411,2074.992519948275,2030.5080950876272,0,4846.704193884507,45.35040539039706,2076.0845162742085,2031.5766808094056,2.0,2030.5080950876272,0000_036_18_10_1_1.dat,32.8706,96.7556,,2.0,2030.5080950876272,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0988600093274305,True,,False,0.0995645601847851,6.307334260075646e-05,2277.022387761522,654.538266258225,8.05703831378959,24.95,,Lucy,firebrick,0_36_18_10,,,,,2030.5,2277.0
0000_036_17_25_1_1, ,2,2,3,2024-02-02 00:00:00,154521,0,36,17,1,1,1,25,-1.5926,34.0774,0.0,0.0,,21.8442,50,0.0,23,274.0,237341.0,9,24.48,96.7556,24.8,7.0,,,1.0,1.0,25.44,2024-02-01 00:00:00,-60.2236,-66.17418,,,,,,2024-02-02 15:45:21,237235.96666666667,237283.41386,1022.8023210760948,22.342298462050422,,,4843.449614233142,7.070748958313954,48.98078550657701,2242.2787516401154,2192.2894634038416,4849.2548455720325,13.75221508675229,48.92214870564956,2239.5944326480053,2189.664988530451,0,4845.831663406338,48.95670818657857,2241.176522215442,2191.211807045462,2.0,2189.664988530451,0000_036_17_25_1_1.dat,34.0774,96.7556,,2.0,2189.664988530451,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989551863944149,True,,False,0.0995645601847851,6.307334260075646e-05,2318.695687662864,654.6300618350607,7.788413283925406,24.71,,Lucy,firebrick,0_36_17_25,,,,,2189.7,2318.7
0000_036_14_50_1_1, ,2,2,3,2024-02-02 00:00:00,151442,0,36,14,1,1,1,50,-1.7234,34.2726,0.0,0.0,,21.8442,50,0.0,74,248.0,239515.0,9,24.32,96.7556,24.89,7.0,,,1.0,1.0,50.682,2024-02-01 00:00:00,-60.2236,-66.17418,,,,,,2024-02-02 15:14:42,239209.13333333333,239256.97516,1022.9976337173003,22.34656491044745,,,4843.449614233142,7.070748958313954,49.38817421169912,2260.928494140281,2210.1013918523645,4849.2548455720325,13.75221508675229,49.32904970992827,2258.221848816998,2207.4555936275456,0,4845.24476379063,49.36987603206043,2260.0908264921777,2209.282555502705,2.0,2207.4555936275456,0000_036_14_50_1_1.dat,34.2726,96.7556,,2.0,2207.4555936275456,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989674223887793,True,,False,0.0995645601847851,6.307334260075646e-05,2326.3472594334544,654.7170164466393,7.743341061690924,24.78,,Lucy,firebrick,0_36_14_50,,,,,2207.5,2326.3
0000_036_13_110_1_1, ,2,2,3,2024-02-02 00:00:00,143208,0,36,13,1,1,1,110,-1.8756,34.3936,0.0,0.0,,21.8442,50,0.0,50,235.0,240967.0,9,24.37,96.7556,24.94,7.0,,,1.0,1.0,111.378,2024-02-01 00:00:00,-60.2236,-66.17418,,,,,,2024-02-02 14:32:08,240771.16666666663,240819.3209,1023.0742559269802,22.34823866132014,,,4843.449614233142,7.070748958313954,49.71067851291929,2275.6923353988373,2224.366728236059,4849.2548455720325,13.75221508675229,49.65116792872217,2272.968015707701,2221.7038524229365,0,4844.42967862566,49.70062167048985,2275.2319458020825,2223.9167221938897,2.0,2221.7038524229365,0000_036_13_110_1_1.dat,34.3936,96.7556,,2.0,2221.7038524229365,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989730580278392,True,,False,0.0995645601847851,6.307334260075646e-05,2328.64634528294,654.7024895126392,7.712032597273587,24.89,,Lucy,firebrick,0_36_13_110,,,,,2221.7,2328.6
0000_036_10_160_1_1, ,2,2,3,2024-02-02 00:00:00,140509,0,36,10,1,1,1,160,-1.8696,34.4352,0.0,0.0,,21.8442,50,0.0,15,247.0,241602.0,9,24.35,96.7556,24.89,7.0,,,1.0,1.0,162.007,2024-02-01 00:00:00,-60.2236,-66.17418,,,,,,2024-02-02 14:05:09,241540.25,241588.55805,1023.1116832658188,22.3490562315952,,,4843.449614233142,7.070748958313954,49.86946685482199,2282.961465964512,2231.3902805578327,4849.2548455720325,13.75221508675229,49.80976617893283,2280.2284441148145,2228.718996577404,0,4843.912989948178,49.86469626957195,2282.743074572287,2231.176822539713,2.0,2228.718996577404,0000_036_10_160_1_1.dat,34.4352,96.7556,,2.0,2228.718996577404,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989769767802861,True,,False,0.0995645601847851,6.307334260075646e-05,2332.470885995791,654.7787906911743,7.712721656499458,24.86,,Lucy,firebrick,0_36_10_160,,,,,2228.7,2332.5
0000_036_8_190_1_1, ,2,2,3,2024-02-02 00:00:00,133827,0,36,8,1,1,1,190,-1.9974,34.4552,0.0,0.0,,21.8442,50,0.0,45,399.0,241541.0,9,24.44,96.7556,25.0,7.0,,,1.0,1.0,192.424,2024-02-01 00:00:00,-60.2236,-66.17418,,,,,,2024-02-02 13:38:27,241241.75,241289.99835,1023.0999489086076,22.34879990394941,,,4843.449614233142,7.070748958313954,49.8078372264012,2280.140139094185,2228.6582474434936,4849.2548455720325,13.75221508675229,49.74821032973416,2277.4104947644755,2225.9902340860285,0,4843.401726661483,49.80832968531932,2280.162683244034,2228.680282582752,2.0,2225.9902340860285,0000_036_8_190_1_1.dat,34.4552,96.7556,,2.0,2225.9902340860285,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989760982654269,True,,False,0.0995645601847851,6.307334260075646e-05,2332.2817491920555,654.8074526946739,7.706919215408951,24.94,,Lucy,firebrick,0_36_8_190,,,,,2226.0,2332.3
0000_036_6_230_1_1, ,2,2,3,2024-02-02 00:00:00,121530,0,36,6,1,1,1,230,-1.9003,34.4946,0.0,0.0,,21.8442,50,0.0,0,260.0,241943.0,9,24.14,96.7556,24.89,7.0,,,1.0,1.0,231.995,2024-02-01 00:00:00,-60.2236,-66.17418,,,,,,2024-02-02 12:15:30,241943.0,241991.3886,1023.2190543232488,22.35140166644791,,,4843.449614233142,7.070748958313954,49.95262039869627,2286.768130611158,2234.8764137544463,4849.2548455720325,13.75221508675229,49.89282017646975,2284.030551655348,2232.200956388554,0,4841.813363753841,49.96950147050328,2287.540924845189,2235.631671615181,2.0,2232.200956388554,0000_036_6_230_1_1.dat,34.4946,96.7556,,2.0,2232.200956388554,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989816124451909,True,,False,0.0995645601847851,6.307334260075646e-05,2333.837209133881,654.7837802214608,7.713169354948872,24.85,,Lucy,firebrick,0_36_6_230,2228.993088098509,2.847702535239732,2333.738978180128,0.3507811519626187,2229.0,2333.7
0000_036_4_300_1_1, ,2,2,3,2024-02-02 00:00:00,103233,0,36,4,1,1,1,300,-2.0399,34.527,0.0,0.0,,21.8442,50,0.0,63,307.0,241899.0,9,24.49,96.7556,25.08,7.0,,,1.0,1.0,303.104,2024-02-01 00:00:00,-60.2236,-66.17418,,,,,,2024-02-02 10:32:33,241576.65,241624.96533,1023.1392946147872,22.34965937942433,,,4843.449614233142,7.070748958313954,49.87698215959424,2283.3055071641093,2231.6663226425835,4849.2548455720325,13.75221508675229,49.81727248684182,2280.572073449329,2228.9947082014537,0,4839.842032092041,49.91416008996837,2285.0074660536147,2233.329790069222,2.0,2228.9947082014537,0000_036_4_300_1_1.dat,34.527,96.7556,,2.0,2228.9947082014537,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989787075414042,True,,False,0.0995645601847851,6.307334260075646e-05,2334.608763804644,654.844490880423,7.707659473447845,25.03,,Lucy,firebrick,0_36_4_300,2230.26971028642,1.11423987480792,2334.5195639358158,0.8043290882809208,2230.3,2334.5
